ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,234.84629398459424,20556.38950989096,6.056680193718894,325.8472162627516,314.16312347018106,8.598437428417318,57.8685382443386,4.496877417147519,0
6.762646279947728,163.53879339890977,45508.98438811523,5.888319728932185,380.02128917504587,453.39663674328654,12.858648485842373,77.75830273023072,2.8724150656262717,0
6.7455661685487405,156.18420416691984,16713.622470611717,7.754317636400843,293.1829872996002,387.24611654811093,8.53453864024851,72.71763404425823,3.779336840481232,1
,159.98396740852954,37309.7369767875,9.52005092459895,362.30366024152727,521.114235508265,21.122000665248038,37.06631485629417,3.9515666905596034,0
6.624898579203119,240.30525178681486,21475.942560403964,7.137645455019998,298.7230243093074,362.5985550811838,11.449558900771189,91.83873523204507,3.1060968012978707,1
9.41542865925267,178.39739014576605,7507.252857405043,7.790844451754489,327.8708318140014,470.19666837221814,17.95072663108675,48.79066338814187,2.57929474334727,0
3.1492623226745744,155.23038160432748,26247.61780271942,6.611891458607383,295.00635003306104,435.4106820228488,20.297931548122488,50.83287043316015,4.434539437793739,1
9.097605310019336,182.22022501276817,24773.838138838873,4.681063775439577,338.073153154309,371.5580699424365,14.995626662227641,46.329461141415926,3.342386263324435,1
9.119292846078022,188.54987800658876,12796.010332750433,8.648538482263412,382.3096484857994,445.59602614214884,13.948952811359339,55.68720991526306,4.944041862476786,0
6.858524969351199,205.2307967045511,13927.98137808282,8.555294497756137,327.3158132310543,497.1854307247678,9.902971002457676,,3.976391657434111,0
4.969781270815204,204.65628858142622,21797.45106543079,8.243022959776807,293.17249715118515,433.217360339676,12.609773597342553,52.26657825273979,3.6000703201958464,0
,169.1528594485616,25080.5888440943,6.8325262074189785,362.4669827135509,434.0606009422017,19.589124308446475,26.4787927619506,2.0849477528864355,0
5.586099129690485,218.9580953137011,351.2243357134139,8.063348637586895,358.1940509943068,355.67909902942307,15.44264620404971,68.50482375127179,4.923407922709787,1
5.257706193258384,175.37053273961982,31247.768895728703,8.532143639872773,335.09228401231996,518.6517476706541,14.373832566688751,70.15945571861208,4.198950929463336,1
8.876956976936272,191.2585085224041,17678.241765590275,9.679850722231597,421.4592345998022,510.59936351396925,18.623127822371444,102.75938915385382,3.6204081193224575,1
6.102494693067389,218.9948669195604,10337.23805679679,8.681871245342958,315.7224424769536,393.02681755413107,16.58472171538842,74.27872416218209,3.2755727176874423,0
5.59807758907249,175.28407581023117,30265.271523130526,7.22083753555315,,416.15749247377397,13.790539880848984,58.35525788056605,5.217291143044379,1
7.422267461139298,177.66833816418057,21806.917556458975,5.052959856429493,304.7345685184901,540.4690303533783,14.995806816079606,46.94841734873059,3.1399086334751725,1
4.219008527319301,215.865878834904,32677.341530826805,7.365940110321351,253.30580820059765,334.6074776593656,11.737704726102372,64.84032135125196,3.6824549825239314,0
,168.18057848969488,25853.965441806497,7.525392285441907,361.50449374178646,475.0265020217895,12.422955460536528,73.66931080815947,4.41440117960451,0
8.75696612449955,183.74034242342609,22000.720838151534,8.24026704500292,,381.0640071310048,13.59715153715384,58.24575236703147,5.101597979218232,1
6.640776484047989,214.68391765761118,20674.86384241399,9.259149137731013,322.288712983208,569.8686924415326,16.125229216456912,67.38845962684687,3.8012706285105318,0
7.651424476770286,263.9796413232436,26246.425484556217,6.969662190950289,,431.3264956761592,10.15122856039595,97.13713632375288,3.3968427600986173,1
,216.31780820669437,18388.157922759794,10.439559759904716,333.658967999044,528.0385842657154,14.532355493699232,60.17741594196556,3.886743417326852,0
7.079504397273396,211.94984820237138,14538.643541870693,4.340326508335888,341.6477782250592,364.6847502443408,12.989556250191256,35.834236012361686,4.675487117106722,1
9.345531867241169,213.8633721028328,27361.68318743592,7.7825601584893676,,325.31888246819915,11.297924286876862,,4.8509280105052985,0
6.656542362213093,161.09203998319407,20747.130606215243,5.858337780349236,279.0430290372615,407.27183585815015,13.007332971182624,71.49200742220387,2.8973758637446028,0
5.670780949111686,200.20313270256898,22308.321138269046,4.106589240491692,355.9479900252995,447.4248234021044,6.596155199303764,38.71432941762181,4.059653293894067,0
5.476680000766354,195.4206825337324,31565.6824034036,6.8011964854473295,337.66531898736804,384.9328800930738,11.772381488966063,73.32782757187597,2.851272981010109,1
6.508888828623503,206.98013137826368,21015.529903373023,4.817667136494888,306.49972686924457,487.47124004301736,10.640698420328585,50.23461050396851,4.659689393362273,1
5.197359281793741,200.23311492645615,22145.81745915042,6.864943921108149,375.7870798863644,409.2357517209173,13.35347789899147,,4.299459442454859,0
9.406956971472118,208.892119387023,16756.27308359823,7.1749354119892415,334.30603345359447,258.0198773292583,6.73389568598938,97.29766884910953,3.251475207858431,0
5.527960343003842,186.15272928781627,25790.727741152867,8.8872954267508,,470.86720791879446,14.911854981016342,63.53309678363982,5.166633544639908,1
4.143976448175046,198.328233381532,25081.291138379012,4.738015487072978,388.96627755269236,354.89100562090965,17.290191111106715,83.94899342439109,4.231310514405762,0
10.74566434078727,156.00444017672498,29911.99635553961,8.55534336172032,328.85588114553616,396.9829315605373,13.891749007919033,46.4985054507915,4.1456501347639705,1
6.268166154857929,185.87505055370414,16936.19835712371,7.274967111442074,303.40703521144593,551.6930012459799,15.931001100968485,41.78540982932958,3.8302930437701517,0
,242.15842373501158,17999.86081063325,8.74558166270316,,569.4431873089841,12.582861858311885,99.08140165280987,3.9637304112189677,0
,206.88879437376963,28959.460715707475,6.437833143450819,382.28258455211744,379.7001304445008,9.134204080301858,71.38660321961267,3.6724436488902255,0
9.838096963689216,195.71169787009677,24225.403613485585,5.0150535529137565,273.6441737170406,472.88515975505265,14.28559827345551,,3.391857372951322,0
8.824126202439688,258.782455788768,14068.279469542453,5.1963510645789315,,381.5762211738503,16.532052427821075,85.06276130609511,4.928721858332207,1
,151.6285292138945,33469.8660658961,5.078944223205957,319.4842959930643,403.02066330499287,9.896275304238653,57.84940008127309,3.5856607800607683,0
8.5210663128393,159.89891222581937,7121.9854162666,7.874946361614636,,377.25334647619695,12.740097715374725,79.76688502815522,3.559401730569257,0
6.148950790172896,252.74820543098937,28890.608716616574,9.453536795099225,,286.87303062396404,13.46204471300638,77.31141542940284,3.8691506096838717,1
6.975149643932416,197.91211479600992,10920.620868367812,6.227376587884752,348.0595583203189,433.8804620776837,23.718159305893167,45.424161903325704,5.081121295066751,0
,188.41901810606578,38548.5937125451,8.114033771247298,304.8709832429605,449.4837632652503,15.019358654522842,90.91036204488553,4.852309397083904,0
,156.94617770435335,8470.949594491494,4.712961548145721,304.5994070989736,371.98305897886,7.972551453960897,87.57114035886843,3.6620182717373604,1
4.637746937028641,211.1292071643959,32116.93371562026,7.404907573700132,415.31075643988186,514.0935702841184,7.154063514902285,45.60378072758881,4.926892631935768,1
5.8183932287206765,214.3127297074535,21298.229931421414,8.17632893381266,,390.9647184587063,16.69795112817301,69.64464035168108,4.054333732934104,0
7.987032529012522,160.39113552853192,18799.62866765389,4.831962855062548,264.75376473333444,374.7132845513916,22.50545584054851,62.65650826201032,3.3121282909537326,1
9.291359539330355,191.78493323539092,23639.557883909332,6.79786411901183,369.41162257702837,468.74145194313496,13.34997445597162,89.37658101280019,3.5986191085573433,1
8.600379588422163,185.36152912611215,27554.502173735702,8.251149081967194,370.378692177317,301.5512952102197,13.151887150286333,43.548085500878514,5.041138018041308,0
5.120374821077833,204.82164811717757,14084.216395562937,2.484642377377426,313.77530115169503,499.4596657615867,15.705862523214043,124.75912339221057,5.594619305583908,0
6.844628490567671,159.57666703094083,14861.17322572196,9.230015837488754,,393.7047320825355,11.637638888377689,63.57335645617564,4.219457071827498,1
7.874399394494407,237.58907125348287,27709.735457309784,7.678813413907856,411.2889854466757,506.1343149726424,5.858848206381092,78.3628116921353,3.5281010138872455,1
7.067274495666188,226.53060241456117,7044.016982400308,8.252429683393402,283.122838912101,530.2809464869957,17.71334512850252,88.87747297844541,3.872564375214322,0
8.195604683827908,184.45152411769035,16891.479310891795,6.467903538872273,356.55970057610654,477.924398142457,12.250367154989943,63.22481064064367,3.375293538087642,1
6.696563582636987,189.2798243870976,48674.74321406998,4.398098479126738,,360.59255794755245,17.75589013586874,64.5379414533565,3.4889245644398654,1
4.782435039319578,191.91171125586644,13526.462326481185,7.963819470980784,,325.1327981160601,11.761133724071648,58.25413952013824,3.412262717718481,0
6.711832398438748,170.79364860608604,32077.934878149514,6.989507285841911,382.2598434709692,310.3269288025129,14.68308891189438,52.055456856675896,3.9081118769510477,0
3.288293660801408,181.81117214006733,16876.383659917294,7.170742419583067,,515.315184697466,17.109493746187578,70.80411819424208,4.064131208437183,0
,187.50810490350537,26477.307829581358,8.838419036614347,273.4827856154418,415.3081509342252,17.822861648047898,64.20867978116574,3.8544343102682044,1
7.650976844660974,249.4633693962645,27751.390695147635,8.324060920702905,323.8264876285635,377.7828790019074,15.051192489363512,58.14813798712697,3.797368111073175,0
7.007732236446013,227.54374234407138,31912.692654084083,10.155555119001589,371.8862174641797,415.5277621556575,14.886521407094689,59.09438404185404,4.563183466334441,0
8.15271143829366,227.15013987137493,20258.17444650558,7.363089681620129,338.2703642534408,513.5141936834967,16.33122745639286,75.73498195306891,3.791217038558152,1
6.863547126680916,208.57055266784445,39452.54051260255,6.027884348290035,353.28918420007835,489.12217465705163,15.816401158844643,53.47947082452119,3.841287667705687,1
7.663918556624712,159.6399414061624,16846.69700171714,6.822301381884213,332.99139842318283,461.63129738127543,10.006192431892952,62.39917075204588,3.8322829885996375,0
6.541365553793194,195.03494265940424,24067.644586440943,7.776748128610998,334.65667293016634,477.7411934400535,10.069407407254282,80.95841174698353,5.17376443170199,1
6.130280655383843,228.3290703212802,24164.588141683984,8.725053300008904,,440.75792632415346,7.299014369000887,70.40505261512266,3.5868525926359176,0
7.201907264023992,155.00309369381623,12176.583524283526,4.802086356726825,309.31238615726403,450.6107350295511,16.81714148277923,49.39713988499054,4.435110963414397,1
4.57665054166212,217.3426005061304,19507.47206834307,7.133489431983087,329.71850913684125,444.0588386770046,12.970134449016589,66.01328868629909,3.3862653987287805,0
7.796968771271097,272.813843511145,23430.150361322354,9.663075818120623,298.83045344939507,426.19505135329365,16.99485288219556,73.4797502625161,4.242956968511705,0
7.204151706956257,231.33376765306218,18225.16269384125,6.740469983816018,431.5405219130568,487.0726098135675,15.616281998134365,82.42620949802713,4.396061889594903,1
5.857755458541366,242.9215585599894,43416.0213291229,8.590998730693185,398.8051761923087,455.3915941809919,10.96196768400009,54.162865598732616,4.815722243706136,0
5.861021810466353,203.5833448895471,14660.947629879314,7.899125693001288,299.4474236161631,355.0382254865578,13.882063744999881,57.35181849224163,3.6702708279517995,0
5.532040464947445,228.24496111436815,32355.19373665527,8.63025975830947,324.51951395907554,468.9330503502304,12.774539008991855,55.138408182732825,3.1011091994363587,1
,172.78262924775225,29523.43964168856,5.840578344272107,326.8221990815927,446.17756296344777,12.263470280327608,55.94257276985303,3.3584914478567516,1
,222.58391942602634,21892.456804666548,5.847465361296383,,475.60220828833997,17.30960104738276,72.96107639429327,4.722342427046604,1
4.245649853368733,217.9293696105991,14427.8470158235,7.152029589553215,292.8397395913756,417.7800813799057,22.590560887512794,76.03072390411512,5.593766257739604,1
7.0040598729813555,205.93807762583913,15277.937350804961,4.699089576160308,,491.7886173523863,17.974634054171144,83.42463658470595,4.620873661369921,0
5.322527632994344,239.6966441087386,17472.462720469644,6.6938098415535805,,421.2381890900145,14.190774424046992,64.92296647297255,2.985531244765086,0
9.926697670663277,178.67397883482093,6356.620439895165,7.519545118874754,,484.689478677324,18.44897068545477,43.63376813257251,4.594509247268014,0
5.712942186702467,190.2458077080165,13215.615146591821,9.93972425898064,387.6868503576094,389.3171015111987,19.949707772528757,77.24541666421091,3.233842949003198,0
7.36084516790349,199.54070116068797,9015.645913291582,7.756294739046318,,394.90987242880465,9.671252710552917,68.97812759020286,3.6976687586376333,1
5.514490359782228,162.52579905115874,33814.63202786222,8.107860983979501,314.7017133149624,474.845843875378,18.334269260109973,67.37150556491926,4.11604023995493,0
9.929583338549607,203.86606095102815,27436.678256459898,8.959871838339009,,399.39270978542464,16.827647482040007,45.60886348935821,4.2471877072673525,0
7.949119313473176,139.84718941381846,28905.420898852357,5.59584100954581,284.25010049036314,604.4272417356515,18.212674077533013,,4.02104483384355,0
5.191435853513194,230.84480418268808,27176.878551119797,6.8591693934538425,324.75168479278955,471.96875493174537,16.97198147941594,47.06279246476336,3.5011325253013217,1
8.828908178587351,197.93436936002027,23477.97212139394,10.95215189505015,289.1352256896518,428.2138176812594,13.526216985061993,74.20783281282131,4.796767446445981,0
,179.2626234615662,34821.24515210827,6.994986888632476,337.2290152989982,492.447982762115,21.00880183224496,59.4357167349978,3.5584982041801374,0
7.479032939567288,168.9491081554905,16658.833034544128,8.883960583075888,414.20491098706077,387.3610228738974,15.404071394406913,57.98354277889416,4.948519941382352,0
5.46203482639952,188.68234992552874,22949.279538258248,8.64270584593351,308.89158944399026,500.7795973940278,12.84237756150202,,2.90968368518406,1
5.8784285807384125,219.0437444844124,28564.21180236191,4.784580331267451,,498.5350055064134,15.954787229783637,83.0389530888815,4.1381136667166505,0
5.556030284041897,214.42061240046576,10429.63745508546,7.610557257669375,382.04447980784386,527.4855518685877,17.498630434719217,62.211252974084445,3.013602248679405,1
7.879425574460267,173.18780153453864,49164.89144137787,7.351861006084257,387.3009611210269,390.5825898670349,14.593659161103206,,3.3194155470457436,1
9.958641451024416,168.56529477055082,22264.464608033875,7.641334884787887,401.38338585407735,327.4031530656702,15.581281429458565,54.48506053078062,3.569850477031934,0
10.500788587134432,218.0119674379164,23258.9635026468,5.928502281930125,375.4583669387018,376.8995051524341,14.572495041763085,39.66068402854021,5.1560722546901605,1
,172.63477038816555,33034.306581725716,5.355267171178789,,403.444254309402,12.09514932343687,57.7876654715285,4.9902592395598155,1
7.4158669683989,198.37103156721568,30036.328359833642,6.367904199967055,398.1188251526229,560.9106973488218,11.559761041942078,60.38103032808205,4.651914034794613,1
7.545546317093558,200.47152773904872,22347.868074068152,6.96548390460696,316.1969360508182,603.5569719535221,9.636678091448045,71.14271233882046,3.9959628851691553,0
8.394720848940802,206.6668441338097,23154.974913243634,8.992275427208499,321.3620752002085,454.04871421523376,19.304646312694725,60.648474943596064,4.116685980509648,0
6.067903620942946,224.63709715298359,8825.62568064812,9.99135109516646,,426.9587611279028,13.54048890869082,54.762748472904086,4.957853746228458,0
8.444154931670832,154.8485193770651,17134.90805981141,9.326624597032621,374.3734034732543,397.9274472976837,2.93472641318999,42.04590176629419,4.517018123241303,0
7.203466039492043,133.52285819892995,26548.899175281764,8.479092633035314,426.7387943457573,492.83498029703804,15.592524492415174,67.18494662584853,3.9840465702291903,1
,177.73098444758725,25906.05241272803,5.533142385566649,373.4905047814197,603.0373764729146,15.523987715919171,53.495724860911956,5.129603832412698,1
7.2997154298724,255.67028461767893,32721.181296035837,6.473944043516597,340.1568862239501,570.4967520080123,8.10166096983139,87.79706584700432,4.605333038207542,1
5.0769254403289,262.9295278928748,20957.44672149789,7.451683162812537,312.94075721497774,518.1485102985514,11.524768550416901,68.83237591367725,4.159087495354434,0
6.728221807454468,256.6457277601177,9850.271850238165,6.120746319839643,289.95753774162273,516.9628445139996,11.379483295603324,75.50606600853446,3.6119981114061845,0
6.963122875520883,190.05091300067332,31279.412417041145,8.031984930994163,274.35146390964013,493.4506388093324,11.823093943477565,62.369623606115425,3.5415910424314503,1
6.960448345165188,137.76841380269914,34605.63138732391,8.258368051041774,,422.37891582675036,18.294288102238816,,3.707783222943782,1
7.452994043948649,119.31401355565444,29889.808414803418,7.9673382988534405,,366.6869036187037,13.78721531589877,51.9704118845219,4.326452890894349,0
4.890139051009584,176.1981444850244,20579.259973921515,8.739712675200979,333.6480169369067,424.5182215823023,12.86585253125854,47.31285502415239,4.62191059642759,1
7.878831002100682,189.88337756808605,31171.176902853847,5.690745882333343,,460.3250398522133,17.995110708750165,66.64512345304662,2.8434523604701916,1
7.267614254812853,239.19057569474106,52078.68707117601,8.593869352465672,329.89953031684126,308.7463809835617,15.919601036558063,75.64034481425743,2.4516530314320413,0
8.558329307018266,224.95079961894646,23023.655493014092,6.02088018881009,310.8431920903045,413.8415810672103,8.51736196609762,34.87784932500246,3.227837950858137,0
8.305329357661112,203.8816270988243,10512.692682394747,5.633321194824241,329.0175891991242,359.4646657490251,12.23897575435424,58.31452344897454,3.65201224156723,0
7.1184574981338,167.12410703603643,16873.452685526732,7.960743492014483,375.97533183447786,508.11836581430583,15.34569450841336,96.24237814779195,4.9028388165118315,0
5.643367720203602,164.79035253374312,27498.173570665916,9.041080228274389,285.76738086294654,381.78356110573776,11.188823656420169,74.16348633705327,3.7512738289731136,0
7.388861135854199,204.76080090465024,7943.075802045785,7.891061308474096,340.03832707446924,452.7202028240638,20.997826349673943,91.30986574578607,4.168723212198076,1
6.195834918175527,219.332977203827,23499.326160829027,7.15287035756062,303.25578048191863,369.6383603308054,14.653628707690052,56.128471781024935,4.295965519350384,0
6.568726529073153,209.29289352787973,25348.79174996966,7.610043045240381,331.566899798116,555.2941055376419,11.786324315998392,,3.171614729066605,0
7.496200179867708,162.36172712894106,35473.94741467733,7.335554530546303,305.9181685672476,288.7788395280055,10.563056540557675,82.06107978958103,5.108713288865051,0
,217.80696498725965,33501.7884978841,5.340997584106077,262.9071746772514,464.6479024489925,17.350116316398175,76.50102975712888,3.4514514089356627,0
7.279361087785908,210.41247081763643,29594.67945407953,5.156660170987034,,322.9975803900535,12.135576988550003,64.87096986783311,5.186637335653699,1
7.095638412761751,161.17507523634313,3051.6304358086054,6.995455110431942,398.11887423596306,385.045921840824,15.537549030145549,45.94724388985023,3.8715827188583023,0
7.297857024950006,170.59584007712158,30089.793826724206,7.2461738005155,,442.859885657708,10.468470928745626,85.14100178807595,3.706747427861777,0
6.0136042503109275,219.05151756307555,28199.94136897624,7.13790515782102,370.789777829236,446.83284813040046,14.512354689946106,107.06569598994892,3.1035844367480854,1
5.5986263103477,188.6847020937002,24258.12029822294,8.188240549566864,321.8802881166571,444.72476076050935,12.175217678005742,40.93576774959261,4.123882527134893,0
4.278853743275971,248.68294622383945,6843.412397956383,6.779546788460343,,438.4613305908204,13.236044491397571,89.13863022594091,5.728418267348033,0
5.964712520657773,212.88715318252457,15203.246364247854,8.009507107409673,316.03646666359424,374.3389836406258,11.644310550724136,58.81352148895059,4.292598866513562,0
,180.38983390857305,11783.297956725308,6.891552907624212,354.0190626823303,412.944491494424,17.674822979545375,60.99780785318198,4.180940760120146,0
5.9523708135170885,196.06423574713833,4346.406002401829,10.000907160017617,,428.7560285072563,12.65477684233848,70.76815969812101,3.450049171884457,0
6.691886810492756,198.48531361778095,21988.43995239508,7.247527688227786,286.600652056703,441.98512005811773,13.805156684815785,46.870522877932046,4.431747323917189,0
7.811625746985584,172.43595869434773,15018.695639189707,10.81834172621057,343.1728627732365,420.89301779719534,13.965079050556156,65.79835719190096,4.092941889555901,0
5.037651951499425,166.3758482799561,45032.679327797814,7.6761783139235655,361.5449246522012,485.1509060155439,19.616614102607308,40.29769122960486,3.9209891097016514,1
5.353542765055998,219.47572750633253,20534.20763500841,6.782390070470619,349.5302102272081,433.74566718819614,17.22692142426553,74.11253633440693,4.355939931776238,0
8.65532437676129,224.20949147268496,33357.62767063274,5.698872197509715,,442.46713818382636,16.897153309900045,102.58629701500334,2.553640136520484,0
6.957990748547588,216.26441034829236,8256.139751489807,4.840236052988844,,395.2816902564294,9.057195277782942,56.03958987554868,3.891590895931761,1
5.2735387270224905,246.2539653032531,17366.174509909302,5.553521190654072,285.6732841531113,341.16269232955466,12.107341197035595,63.666357919674276,3.0363182808074107,0
7.740765094302996,178.5756605352183,22863.60057706887,5.730222031520896,331.7505076529062,438.6455376031836,18.21432794939371,64.46445354762149,3.992540828689556,1
8.963834186202446,251.4835082037402,14051.306178607945,7.7438156322512395,356.05765721526603,523.7616403522054,10.404219000954338,82.38079122265424,3.405124487005984,0
8.761026760346153,166.75969519956837,18312.144395632,6.288658713724904,320.44403820601184,462.06398744301737,14.558084844282924,72.97027237863918,3.4584449165622613,1
3.5405530635515574,163.0826449651766,20103.006454056653,7.415344743036107,271.90810109604433,360.14648954984483,10.753984420896789,81.30960536770125,2.929915799427154,0
4.844506407475029,138.49735277728968,19963.094783619166,9.145525812555164,371.8262763401441,492.0309940861432,11.086156984594863,58.19898756972157,4.840218677572521,0
,181.73333417509772,38279.679648373916,6.981262804416931,338.30676240348566,399.1225409222483,19.843400510980516,73.42381787808071,3.441357731351055,0
8.820090273222505,179.82753511831098,25330.288070663482,10.405067583577551,345.8310344666382,483.9440416228072,16.660785823617847,11.84154712643911,3.483093873565672,1
6.412656204688059,213.703336520378,26218.34861586935,5.262218651064067,363.2663032508606,396.4012941163902,17.534194154000083,77.21289366622229,5.163879755514486,0
7.12150997975689,204.42401197931284,26745.693061457576,6.882077993567614,323.73378341191733,454.74716033805146,16.874184299342108,46.671758117516745,4.4130067975579355,0
9.39498482041522,157.1511760934704,27385.508076491802,6.267885580694654,361.58596150110696,384.3054152007528,13.818955521020348,61.09297911970121,2.3829813943506544,0
6.925293910620212,183.47930675579062,21287.24692538518,8.599680437570072,336.6328078840072,386.36135828519696,11.9908148968381,78.47306796003612,5.050580933943016,1
8.775341461320687,184.17889950621515,19201.695814873478,3.5811292240215287,307.97001781783723,299.6457583386642,12.949081241328097,41.5153447115575,5.255354700525457,0
8.484678653202229,137.97018407495375,23476.64320985626,4.8398778430990586,371.25664185491536,467.5756453882217,13.645054435979867,84.04881133119682,5.182413348839951,1
,164.12685268126015,32156.857024073328,6.950392020527479,392.0704007857458,456.1097064934832,20.159506889475406,64.38626205712268,4.491187609548682,0
7.522759803483054,171.04023155279646,31888.85643621021,9.571176799195,331.7092336036319,460.6565714738841,9.856660213292255,89.94047087785327,3.110666387253811,0
3.948370254936031,243.56626315210914,19906.18616516401,7.4768300977789455,222.44462966337554,448.4467093394503,12.447380605071789,,3.9316041042684104,0
7.802711535992146,202.6987285549969,28746.45351485,4.98455502226251,325.1977434804444,364.6101973074771,11.258091257529184,37.032838865579436,2.8402126641412293,0
8.73695582162353,218.18535200487275,20307.881674468194,5.228476783549437,,504.2446605710812,17.777422783792787,65.93106321152379,3.2945074767083855,0
6.941103302357687,147.09489214379093,22310.976977448223,9.763323730495026,,506.4165674474554,20.41603913841241,75.91063229912533,3.1035083553090734,0
,235.68965649116035,17862.146990532798,6.13860701790194,367.7977275997255,362.5104128142169,15.30208285102537,77.2691784087256,3.480916244952175,1
8.437135362733258,239.20625787349266,20421.335422070144,5.630117871529373,314.1666758743863,469.1956185010766,15.574262413332264,48.00509219797878,4.097884034364942,0
7.973554669672927,130.6544505809418,33774.7820498116,9.45424864579676,,496.8992877777325,14.582272255268807,40.08094426405745,3.6229686796508997,0
8.797345330817283,173.1950797831686,22824.348619870423,8.717533268827445,286.78148307257766,388.2160595138273,15.728055454520522,61.34035162279466,3.5894678308738173,0
7.600058063504797,212.7106873522103,23200.157034986725,9.133014236361538,382.20289368195944,402.28031630905633,16.839143587403747,74.76639264570457,3.743102333115695,0
3.106431305961388,217.6003801214062,9324.794511466222,5.61893382918001,394.6381293112554,469.3563633835123,15.688870097655379,73.9457458701224,5.139588690050468,0
6.276369067162118,174.0775233669704,19302.549417876227,4.71033308719731,296.8515283990058,304.1653546313245,15.931141626601153,91.86844665084875,5.657729291833627,0
8.973497163324087,186.34906766553482,19898.15092396622,7.330403053193075,296.83008692355844,338.24780850005277,16.846621543164726,60.35002573703785,3.618456979741032,0
6.325319979485672,176.74616309161482,14744.069919632224,7.649499290256389,,346.2261793641394,8.393899484845726,36.51267770076005,4.232137877947626,1
5.096886112282036,200.03275374452733,22203.962329816844,7.696070849853634,,281.05763772209997,14.28664955878235,85.78599630020462,3.313803189205816,1
5.408710260894117,235.78717368509695,18250.929679283927,9.455530618309623,,513.8631337543484,15.290241929299754,69.56216408859423,4.568768017788076,0
9.906436926370812,171.03271303005437,22715.40365877573,4.3806479977869675,376.8703201713038,265.55894941331326,15.657450477518854,70.97144415011476,3.5983689516963606,0
2.4514710697964164,229.32699437658084,23079.338390092416,8.47831818105047,328.7408309469132,453.9233416052544,13.714366473495112,78.82686435212666,3.4153382067899583,1
5.6646484567262405,170.6829888197874,13633.945790611055,5.387332430247238,411.7137947650767,491.78401829622175,14.812087464328572,86.87102616397232,5.531238067336243,0
7.3042038206186435,168.5130647088525,18518.182771187396,8.472061806960129,339.88013065972825,402.477446883408,11.897109800506659,,2.9122659904665475,0
5.988014464055165,223.33176294349173,22692.417711246988,6.3695684068562235,308.84973130955603,372.1958959217154,8.405263924840513,85.46013645991472,2.0567946633433807,0
7.109734098590145,226.7317068364506,32397.93741238217,5.833924562492991,,445.0136700195204,17.534183805321724,75.34460747909692,4.543167591996221,1
5.228786131238253,224.41138691949132,24264.913707073054,6.156353723020261,,426.3481064480341,10.525229993012443,55.77956526081042,3.68324983945655,1
8.360611858865093,153.11026526962317,16210.152342483994,4.835935882773031,327.67868276463554,507.28319288324633,13.748897713093447,62.62153675087012,3.466122668181941,0
7.597750331855541,181.07021282142955,25512.473729050096,7.183877724936878,332.15499278859943,213.81549185584504,11.800380915094362,76.3912531790558,6.100694020343703,0
11.737295868157664,223.4763246769093,36985.7886615732,5.899176042756478,296.1088616588044,351.96843592723127,19.53300071638982,54.9170388192489,4.539576726614503,0
,197.76672655455215,30051.682351660515,8.36235120482244,254.68549512822634,471.57541222041726,14.016375994976153,80.76063745461053,3.924359003945729,1
4.3501406664459425,161.07550536010342,26814.712618859518,8.13128860803201,,430.27615337617635,13.25238910786036,68.96257271372475,3.4178133210123955,0
6.4449865808846765,211.47866019722704,28375.974658628995,9.787288143586409,304.6419836660479,486.9643600631068,16.755436025483,72.58221547341705,4.317714522088716,0
6.429319077037421,172.88284117918062,34639.51703524623,7.698797423994902,,447.3712140801647,21.417929494783095,,2.618374949228407,1
4.6969849906904715,255.43986751210377,31445.095729946843,7.9426708719865164,243.395733487573,415.3132452901019,15.622832334562272,72.17638341673441,3.567440877601995,0
6.3618146043853585,247.2252841135607,26983.355021639625,9.332157702687946,333.31281151410155,401.77509379804485,13.030741581998624,67.55687203342808,3.9410628035577195,1
5.603719640363712,216.27480532709816,31383.854981365865,6.12829294027782,251.58976595905406,614.0644452827473,16.585726078284022,65.06206689764842,4.13652362872361,0
5.5521572178994045,241.17712058692555,12530.083187956714,4.768552023739609,359.6826313286577,550.2236589417461,9.074432282995017,64.21855725155199,3.8589035573005948,0
,198.53163541905926,8842.138267480415,7.436148613422862,281.775471189852,466.23681192609394,14.433680850813154,71.45924970009844,3.429295229891461,0
7.162568414986024,221.58289356493802,23391.4409688451,4.872239118641241,195.73544178009067,432.5398825906319,20.87999983790572,88.48583234268592,4.688116473616,1
,245.01699771543827,22616.19246221592,10.997223103222117,307.04079796201637,469.6811099877575,14.802143883029904,56.489224582586466,2.6817102199246845,1
5.9471144843778605,204.4769066310329,17244.996650795758,9.41968730148473,275.31055287944116,493.00824520413096,14.636744041881816,55.2631943535304,3.7532193798282267,1
5.851547185597532,188.00434205718008,29255.07620904936,10.539082606616498,,460.04119620492435,14.348306948583343,87.21764630220808,3.566014161389629,0
,140.3179375759729,5680.412073995563,7.2186662231277445,321.83985404657045,365.48848603036606,12.97097351178928,57.228419574291436,4.759237618033279,1
7.651558377887736,193.66490700376286,17325.116858885176,7.989906278048525,370.9616967656402,570.3884700321404,15.32096412552772,69.90073683491381,3.612071186423096,0
3.9829071970138483,223.49062277210004,17761.909782513074,6.3940288175148225,323.892839327097,446.09362480252474,16.846153668595605,56.81288106998298,4.311377574286302,0
9.270432047675293,227.51133976697503,7666.905948247939,8.515021192827069,,588.9255464554969,13.181675626255535,39.19235177462537,4.229776501004342,1
